,category,titular,traduccion
1667,sport,scrum-half matt dawson is an injury doubt for england six nations opener against wales next weekend,['scrum-medio mate dawson es una duda de lesión para Inglaterra seis naciones se abren contra wales el próximo fin de semana']
1668,sport,wales could follow england lead by training with a rugby league club,['wales podría seguir Inglaterra líder mediante el entrenamiento con un club de la liga de rugby']
1669,sport,sale sharks director of rugby philippe saint-andre has re-opened rugby club-versus-country debate,['El director de venta de tiburones del rugby Philippe saint-andre ha reabierto el debate del club de rugby contra el país']
1670,sport,wales coach mike ruddock says john yapp has what it takes as an international,['Wales entrenador Mike ruddock dice John Yapp tiene lo que se necesita como un internacional']
1671,sport,england coach andy robinson says english rugby has to act now to prevent injury destroying players' careers,"['El entrenador de Inglaterra, Andy Robinson, dice que el rugby inglés tiene que actuar ahora para evitar lesiones que destruyan las carreras de los jugadores.']"
1672,sport,scarlets and usa eagles forward dave hodges has ended his playing career to pursue a coaching role in the states,['escarlatas y águilas de EE.UU. dave hodges ha terminado su carrera de juego para seguir un papel de entrenador en los estados']
1673,sport,the wales students rugby side has become a casualty of the welsh rugby union reorganisation at youth level,['El rugby de los estudiantes de wales se ha convertido en una víctima de la reorganización del sindicato de rugby welsh a nivel juvenil']
1674,sport,former scotland international finlay calder fears civil war at the sru could seriously hamper his country rbs six nations campaign,['ex scotland internacional finlay calder teme guerra civil en el sru podría obstaculizar seriamente su país rbs seis naciones campaña']
1675,sport,there used to be one subliminal moment during a year in irish rugby that stood out more than most,['Solía haber un momento subliminal durante un año en el rugby irlandés que sobresalía más que la mayoría']
1676,sport,matt williams insists he has no thoughts of quitting as national coach as a result of the power struggle currently gripping scottish rugby,['Matt Williams insiste en que no tiene pensamientos de renunciar como entrenador nacional como resultado de la lucha por el poder que actualmente tiene el rugby escocés']
1677,sport,former all black star jonah lomu says he cannot wait to run out on the pitch for former england rugby union captain martin johnson testimonial on 4 june,['ex estrella negra jonah lomu dice que no puede esperar a correr en el campo de juego para el ex capitán de la Unión de rugby Inglaterra Martin Johnson testimonio en 4 junio']
1678,sport,former england captain martin johnson has announced he is to retire from rugby union at the end of the season,['ex capitán de Inglaterra Martin Johnson ha anunciado que se retirará de la unión de rugby al final de la temporada']
1679,sport,"last saturday, one newspaper proclaimed that england were still the number one side in the world","['El sábado pasado, un periódico proclamó que Inglaterra seguía siendo la parte número uno en el mundo']"
1680,sport,south africa schalk burger was named player of the year as the tri-nations champions swept the top honours at the international rugby board awards,['Sudáfrica hamburguesa schalk fue nombrado jugador del año ya que los campeones de las tri-naciones barrieron los mejores honores en los premios internacionales de rugby']
1681,sport,england rugby union captain jason robinson has targeted dual code success over australia on saturday,"['El capitán del sindicato de rugby de Inglaterra, Jason Robinson, se ha centrado en el éxito de doble código sobre Australia el sábado']"
1682,sport,playing colours:,['los colores de juego:']
1683,sport,the welsh rugby union wants to restructure the northern hemisphere season into four separate blocks,['la unión welsh de rugby quiere reestructurar la temporada del hemisferio norte en cuatro bloques separados']
1684,sport,fly-half jonny wilkinson has been named as england new rugby union captain for the three november tests,['la mitad de vuelo Jonny Wilson ha sido nombrado como nuevo capitán de la unión de rugby de Inglaterra para las tres pruebas de noviembre']
1685,sport,hong kong is hoping to join japan as co-host of the 2011 rugby world cup,['hong kong espera unirse a Japón como co-anfitrión de la Copa Mundial de rugby 2011']
1686,sport,controversy and lawrence dallaglio have never been very far away from each other throughout a glittering international career,['controversia y Lawrence dallaglio nunca han estado muy lejos el uno del otro a lo largo de una brillante carrera internacional']
1687,sport,leicester withstood a stunning wasps comeback to win a pulsating heineken cup encounter at the causeway stadium,['Leicester resistió un impresionante regreso de avispas para ganar un palpitante encuentro de copa heineken en el estadio de la calzada']
1688,sport,ronan o'gara scored all ireland points as the home side claimed only their second ever win over south africa on an emotional day at lansdowne road,"[""Ronan O'gara anotó todos los puntos de Irlanda ya que la parte de casa sólo reclamó su segunda victoria sobre Sudáfrica en un día emocional en lansdowne carretera""]"
1689,sport,saturday 20 november,['Sábado 20 de noviembre']
1690,sport,ulster scrum-half kieran campbell is one of five uncapped players included in ireland rbs six nations squad,['ulster scrum-mitad kieran campbell es uno de los cinco jugadores sin tapa incluidos en Irlanda rbs seis naciones escuadra']
1691,sport,an injury-time dropped goal by ronan o'gara stole victory for ireland from underneath the noses of argentina at lansdowne road on saturday,"[""un gol herido-tiempo caído por Ronan O'gara robó la victoria para Irlanda de debajo de las narices de Argentina en lansdowne carretera el sábado""]"
1692,sport,england beat fiji 26-21 in a dramatic final in dubai to win the first irb sevens event of the season,['England venció al fiji 26-21 en una dramática final en dubai para ganar el primer evento de sietes de la temporada']
1693,sport,new zealand proved too strong for an australian-dominated barbarians to round off their unbeaten northern hemisphere tour with an easy win,['un nuevo celo y demostró ser demasiado fuerte para que un bárbaro dominado por Australia terminara su invicto gira por el hemisferio norte con una victoria fácil']
1694,sport,wasps scrum-half matt dawson has been recalled to england training squad ahead of the rbs six nations and been reinstated in the elite player squad,['wasps scrum-medio mate dawson ha sido devuelto a la escuadra de entrenamiento de Inglaterra por delante de los rbs seis naciones y ha sido reinstalado en la escuadra de jugadores de élite']
1695,sport,ulster clung on for a morale-boosting celtic league win over bottom club borders at netherdale on friday night,['ulster se aferró a una victoria de la liga celta que potenciaba la moral sobre las fronteras del club de base en Netherdale el viernes por la noche']
1696,sport,british and irish lions coach clive woodward says he is unlikely to select any players not involved in next year rbs six nations championship,['leones británicos e irlandeses entrenador clive Woodward dice que es poco probable que seleccione a cualquier jugador que no participa en el próximo año rbs seis naciones campeonato']
1697,sport,former government communications chief alastair campbell will act as a media consultant to sir clive woodward 2005 lions on their tour to new zealand,['ex jefe de comunicaciones del gobierno alastair campbell actuará como consultor de los medios de comunicación para sir clive Woodward 2005 leones en su gira a nuevo celo']
1698,sport,british and irish lions coach clive woodward says he is unlikely to select any players not involved in next year rbs six nations championship,['leones británicos e irlandeses entrenador clive Woodward dice que es poco probable que seleccione a cualquier jugador que no participa en el próximo año rbs seis naciones campeonato']
1699,sport,england captain jonny wilkinson will make his long-awaited return from injury against edinburgh on saturday,['El capitán de Inglaterra Jonny Wilkinson hará su tan esperado regreso de la lesión contra Edinburgh el sábado']
1700,sport,former england captain lawrence dallaglio still harbours hopes of a place on the british and irish lions tour to new zealand,['ex capitán de Inglaterra Lawrence Dallaglio aún alberga la esperanza de un lugar en la gira de leones británicos e irlandeses a la nueva zeland']
1701,sport,european champions wasps are set to offer matt dawson a new deal,['Campeones europeos avispas están listos para ofrecer a Matt Dawson un nuevo acuerdo']
1702,sport,leicester wing austin healey hopes to use sunday return heineken cup clash with wasps as a further springboard to an england recall for the six nations,['leicester ala austin healey espera utilizar el domingo regreso heineken Copa choque con avispas como un trampolín más a un recuerdo de Inglaterra para las seis naciones']
1703,sport,bath have signed their former scrum-half andy williams on a short-term deal from the neath-swansea ospreys,['baño han firmado sus antiguos scram-medio andy williams en un acuerdo a corto plazo de los ospreys de cish-swansea']
1704,sport,mike tindall agent has warned bath they have until next week to improve their contract offer to the england man or risk losing him to a rival club,['Mike Tindall agente ha advertido baño que tienen hasta la próxima semana para mejorar su oferta de contrato al hombre de Inglaterra o el riesgo de perderlo a un club rival']
1705,sport,england centre mike tindall is to seek a second opinion before having surgery on a foot injury that could force him to miss the entire six nations,['centro de Inglaterra Mike Tindall es buscar una segunda opinión antes de someterse a una cirugía en una lesión en el pie que podría obligarlo a perder las seis naciones enteras']
1706,sport,has there been a better six nations match than saturday epic in paris?,['¿Ha habido un mejor partido de seis naciones que la épica del sábado en París?']
1707,sport,rhys williams says wales are still not thinking of winning the grand slam despite a third six nations win,['rhys williams dice que wales todavía no están pensando en ganar el gran slam a pesar de una tercera victoria de seis naciones']
1708,sport,paul sculthorpe has admitted he would love to succeed andy farrell as great britain skipper if the wigan star does switch codes to rugby union,['Paul Sculthorpe ha admitido que le encantaría tener éxito a Andy Farrell como gran capitán británico si la estrella wigan cambia los códigos a la unión de rugby']
1709,sport,leicester say they will not be rushed into making a bid for andy farrell should the great britain rugby league captain decide to switch codes,['Leicester dice que no se apresurarán a hacer una oferta por Andy Farrell si el gran capitán de la liga británica de rugby decide cambiar los códigos.']
1710,sport,wigan chairman maurice lindsay says he does not expect a quick solution to the on-going saga of captain andy farrell possible switch to rugby union,['Wigan Presidente Maurice Lindsay dice que no espera una solución rápida a la actual saga del capitán Andy Farrell posible cambio a la unión de rugby']
1711,sport,england will have to negotiate their way through a tough draw if they are to win the rugby world cup sevens in hong kong next month,['Inglaterra tendrá que negociar su camino a través de un empate duro si van a ganar la Copa del Mundo de rugby sietes en Hong Kong el próximo mes']
1712,sport,"one game into his six nations career, and gavin henson is already a welsh legend","['un juego en su carrera de seis naciones, y Gavin Henson ya es una leyenda welsh']"
1713,sport,"sydney will host a northern versus southern hemisphere charity match in june or july, the australian rugby union said on wednesday","['sydney será anfitrión de un partido de caridad del hemisferio norte contra sur en junio o julio, dijo la unión de rugby australiana el miércoles']"
1714,sport,the six nations has heralded a new order in northern hemisphere rugby this year and wales and ireland rather than traditional big guns france and england face a potential grand slam play-off in three weeks' time,['las seis naciones han anunciado un nuevo orden en el rugby del hemisferio norte este año y Wales e Irlanda en lugar de las armas grandes tradicionales Francia y Inglaterra se enfrentan a un potencial gran slam play-off en tres semanas']
1715,sport,the international rugby board may have to step in to stop frustrated coaches and players from publicly haranguing referees when things go belly-up,['el tablero internacional de rugby puede tener que intervenir para detener a los entrenadores frustrados y a los jugadores de arengar públicamente a los árbitros cuando las cosas salen mal']
1716,sport,ireland consigned england to their third straight six nations defeat with a stirring victory at lansdowne road,['Irlanda consignó a Inglaterra a su tercera victoria consecutiva de seis naciones con una emocionante victoria en lansdowne carretera']
1717,sport,england coach andy robinson said he was livid after his side were denied two tries in sunday 19-13 six nations loss to ireland in dublin,['El entrenador de Inglaterra Andy Robinson dijo que estaba furioso después de que a su lado se le negaran dos intentos en el domingo 19-13 seis naciones perdieron a Irlanda en Dublin']
1718,sport,six chris paterson penalties gave scotland victory in a dour but clinical encounter against italy at murrayfield,['seis sanciones de Chris Paterson le dieron a Escocia la victoria en un encuentro duro pero clínico contra Italia en Murrayfield']
1719,sport,italy skipper marco bortolami believes saturday six nations contest against scotland will be a scrappy encounter,['italy patrón marco bortolami cree sábado seis naciones concurso contra Escocia será un encuentro scrappy']
1720,sport,ireland and munster lock paul o'connell has dismissed media reports linking him to the captaincy of the lions tour to new zealand this summer,"[""Irlanda y Munster Lock Paul O'Connell ha descartado los informes de los medios que lo vinculan con la gira de la capitanía de los leones a un nuevo celo este verano.""]"
1721,sport,simon taylor has been named in the scotland squad for saturday six nations clash with italy,['Simon Taylor ha sido nombrado en la escuadra de Escocia para el sábado seis naciones chocan con Italia']
1722,sport,england prop phil vickery is staying positive despite a broken arm ruling him out of the rbs six nations,['England prop phil vickery se mantiene positivo a pesar de un brazo roto dejándolo fuera de las seis naciones RB']
1723,sport,wing christophe dominici says france can claim another six nations grand slam despite two lacklustre wins so far against scotland and england,['ala Christophe Dominici dice que Francia puede reclamar otro gran golpe de seis naciones a pesar de dos victorias deslustradas hasta ahora contra Escocia y Inglaterra']
1724,sport,wales record cap holder gareth llewellyn will retire from test rugby at the end of the six nations,['wales titular de la tapa récord gareth llewellyn se retirará de la prueba de rugby al final de las seis naciones']
1725,sport,england suffered an eighth defeat in 11 tests as scrum-half dimitri yachvili booted france to victory at twickenham,['Inglaterra sufrió una octava derrota en 11 pruebas como scram-mitad dimitri yachvili lanzó a Francia a la victoria en twickenham']
1726,sport,"england will have to take on ireland in the six nations without captain and goal-kicker jonny wilkinson, according to his newcastle boss rob andrew","['Inglaterra tendrá que tomar en Irlanda en las seis naciones sin capitán y portero jonny wilkinson, según su jefe de Newcastle Rob Andrew']"
1727,sport,wales secured their first away win in the rbs six nations for nearly four years with a six-try victory in rome,['wales aseguró su primera victoria en la RBs seis naciones durante casi cuatro años con una victoria de seis pruebas en Roma']
1728,sport,gordon d'arcy has been ruled out of the ireland team for saturday six nations clash against scotland in murrayfield,"[""Gordon D'arcy ha sido excluido del equipo de Irlanda para el sábado seis naciones chocan contra Escocia en Murrayfield""]"
1729,sport,ireland captain brian o'driscoll has been ruled out of saturday rbs six nations clash against scotland,"[""El capitán de Irlanda Brian O'driscoll ha sido descartado de los rbs del sábado seis naciones chocan contra Escocia""]"
1730,sport,"bath and england centre mike tindall believes he can make this summer lions tour, despite missing most of the season through injury","['baño y centro de Inglaterra Mike Tindall cree que puede hacer esta gira de leones de verano, a pesar de faltar la mayor parte de la temporada a causa de lesiones']"
1731,sport,johnny o'connor is determined to make a big impression when he makes his rbs six nations debut for ireland against scotland on saturday,"[""Johnny O'Connor está decidido a causar una gran impresión cuando hace su rbs seis naciones debut para Irlanda contra Escocia el sábado""]"
1732,sport,tim henman saved a match point before fighting back to defeat british rival greg rusedski 4-6 7-6 6-4 at the dubai tennis championships on tuesday,['Tim Henman ahorró un punto de partido antes de luchar para derrotar al británico Greg Rusedski 4-6 7-6 6-4 en los campeonatos de tenis dubai el martes']
1733,sport,marat safin suffered a shock loss to unseeded nicolas kiefer in round one of the dubai tennis championships,['marat safin sufrió una pérdida de choque a nicolas sin semillas kiefer en la ronda uno de los campeonatos de tenis dubai']
1734,sport,former world number one juan carlos ferrero insists he can get back to his best despite a tough start to 2005,['Juan Carlos Ferrero insiste en que puede volver a su mejor momento a pesar de un duro comienzo de 2005']
1735,sport,andy roddick will play cyril saulnier in the final of the sap open in san jose on sunday,['Andy Roddick jugará cyril saulnier en la final de la savia abierta en San José el domingo']
1736,sport,world number one roger federer added the dubai championship trophy to his long list of successes - but not before he was given a test by ivan ljubicic,['federer número uno del mundo roger añadió el trofeo del campeonato dubai a su larga lista de éxitos - pero no antes de que se le dio una prueba por Iván Ljubicic']
1737,sport,fifteen-year-old donald young first appearance in an atp tennis tournament proved brief as the teenager went out in round one of the san jose open,"['quince años de edad, donald joven primera aparición en un torneo de tenis atp resultó breve como el adolescente salió en la ronda uno de los san jose abierto']"
1738,sport,second seed andre agassi suffered a comprehensive defeat by jurgen melzer in the quarter-finals of the sap open,['segunda semilla Andre agassi sufrió una derrota completa por jurgen melzer en los cuartos de final de la savia abierta']
1739,sport,top seed roger federer had to save two match points before squeezing past juan carlos ferrero at the dubai open,['top seed roger federer tuvo que guardar dos puntos de partido antes de exprimir más allá de juan carlos ferroro en el dubai abierto']
1740,sport,rafael nadal continued his run of fine form to beat guillermo canas and reach the mexican open semis in acapulco,['Rafael Nadal continuó su carrera de buena forma para vencer a guillermo canas y llegar a las semis abiertas mexicanas en acapulco']
1741,sport,"daniela hantuchova moved into the quarter-finals of the dubai open, after beating elene likhotseva of russia 7-5 6-4, and now faces serena williams","['daniela hantuchova se trasladó a los cuartos de final del dubai abierto, después de vencer a elene likhotseva de Rusia 7-5 6-4, y ahora se enfrenta a serena williams']"
1742,sport,a knee injury has forced arvind parmar out of great britain davis cup tie in israel and left alex bogdanovic in line to take the second singles place,['una lesión de rodilla ha forzado a Arvind Parmar fuera de gran británica davis copa corbata en Israel y dejó alex bogdanovic en línea para tomar el segundo lugar singles']
1743,sport,world number one lindsay davenport has criticised wimbledon over the issue of equal prize money for women,['mundo número uno lindsay davenport ha criticado wimbledon sobre la cuestión de igual premio de dinero para las mujeres']
1744,sport,world number one roger federer added the dubai championship trophy to his long list of successes - but not before he was given a test by ivan ljubicic,['federer número uno del mundo roger añadió el trofeo del campeonato dubai a su larga lista de éxitos - pero no antes de que se le dio una prueba por Iván Ljubicic']
1745,sport,third seed tim henman slumped to a straight sets defeat in his rain-interrupted dubai open quarter-final against ivan ljubicic,['tercera semilla Tim Henman se desplomó a una derrota sets rectos en su dubai interrumpido por la lluvia abierto cuartos de final contra Iván Ljubicic']
1746,sport,sania mirza continued her remarkable rise with victory over us open champion svetlana kuznetsova at the dubai championships on tuesday,['sania mirza continuó su notable ascenso con la victoria sobre nosotros la campeona abierta svetlana kuznetsova en los campeonatos dubai el martes']
1747,sport,"daniela hantuchova moved into the quarter-finals of the dubai open, after beating elene likhotseva of russia 7-5 6-4, and now faces serena williams","['daniela hantuchova se trasladó a los cuartos de final del dubai abierto, después de vencer a elene likhotseva de Rusia 7-5 6-4, y ahora se enfrenta a serena williams']"
1748,sport,andrew murray will become britain youngest-ever davis cup player after it was confirmed he will play in the doubles against israel on saturday,['Andrew Murray se convertirá en el jugador de copa más joven de la historia de Davis después de que se confirmó que jugará en los dobles contra Israel el sábado']
1749,sport,world number one lindsay davenport has criticised wimbledon over the issue of equal prize money for women,['mundo número uno lindsay davenport ha criticado wimbledon sobre la cuestión de igual premio de dinero para las mujeres']
1750,sport,venus williams suffered a first-round defeat for the first time in four years at the dubai championships,['venus williams sufrió una derrota de primera ronda por primera vez en cuatro años en los campeonatos dubai']
1751,sport,veteran spaniard conchita martinez came from a set down to beat italian roberta vinci at the qatar open in doha,['veterano español conchita martínez vino de un set abajo para vencer a italiano roberta vinci en el qatar abierto en doha']
1752,sport,serena williams has moved up five places to second in the world rankings after her australian open win,['serena williams ha subido cinco puestos a segundo lugar en la clasificación mundial después de su victoria abierta australiana']
1753,sport,"martina hingis makes her return to competitve tennis after two years out of the game at the volvo women open in pattaya, thailand, on tuesday","['martina hingis hace su regreso al tenis competitivo después de dos años fuera del juego en las mujeres volvo abierto en Pattaya, Tailandia, el martes']"
1754,sport,tennis star kim clijsters will make her return from a career-threatening injury at the antwerp wta event in february,['estrella de tenis kim clijsters hará su regreso de una carrera amenazadora lesión en el evento wta hormiguero en febrero']
1755,sport,lleyton hewitt suffered a shock defeat to taylor dent in the quarter-finals of the australian hardcourt championships in adelaide on friday,['Ileyton Hewitt sufrió una derrota de choque ante Taylor en los cuartos de final de los campeonatos australianos de hardcourt en adelaida el viernes']
1756,sport,serena williams has angrily rejected claims that she and sister venus are a declining force in tennis,['Serena Williams ha rechazado airadamente las afirmaciones de que ella y su hermana Venus son una fuerza en declive en el tenis']
1757,sport,top seed lindsay davenport booked her place in the last 16 of the australian open with a convincing 6-2 6-4 win over nicole vaidisova of the czech republic,['top seed lindsay davenport reservó su lugar en el último 16 de la apertura australiana con una convincente victoria 6-2 6-4 sobre Nicole Vaidisova de la república checa']
1758,sport,"sania mirza, the first indian woman to reach the third round of a grand slam tennis event, has lost to women favourite serena williams","['sania mirza, la primera mujer india en llegar a la tercera ronda de un gran evento de tenis slam, ha perdido ante las mujeres favoritas serena williams']"
1759,sport,"us open champion svetlana kuznetsova has tested positive for a banned drug, according to belgian authorities","['la campeona abierta svetlana kuznetsova ha dado positivo para una droga prohibida, según las autoridades belgas']"
1760,sport,tim henman decision to quit davis cup tennis has left the british team with a gargantuan void to fill,['tim henman la decisión de dejar Davis Copa de tenis ha dejado al equipo británico con un vacío enorme para llenar']
1761,sport,lleyton hewitt gave himself the perfect preparation for next week australian open with victory over ivo minar in the final of the sydney international,['lleyton hewitt se dio la preparación perfecta para la próxima semana Australian Open con la victoria sobre ivo minar en la final del Sydney International']
1762,sport,carlos moya became the first man to successfully defend the chennai open title by beating four-times finalist paradorn srichaphan 3-6 6-4 7-6,['Carlos Moya se convirtió en el primer hombre en defender con éxito el título abierto de Chennai al vencer a cuatro veces finalista paradorn srichaphan 3-6 6-4 7-6']
1763,sport,top seed guillermo coria went out of the heineken open in auckland on thursday with a surprise loss to olivier rochus of belgium,['la semilla superior guillermo coria salió del heineken abierto en auckland el jueves con una pérdida sorpresa a olivier rochus de belgio']
1764,sport,second seed joachim johansson won his second career title with a 7-5 6-3 win over taylor dent at the australian hardcourt championships in adelaide,['segunda semilla joachim johansson ganó su segundo título de carrera con una victoria de 7-5 6-3 sobre Taylor dent en los campeonatos australianos de hardcourt en adelaida']
1765,sport,martina hingis has admitted that she might consider a competitive return to tennis if an appearance in thailand later this month goes well,['martina hingis ha admitido que podría considerar un retorno competitivo al tenis si una aparición en Tailandia a finales de este mes va bien']
1766,sport,slovakia clinched the hopman cup for the second time by beating argentina 3-0 in saturday final in perth,['slovakia acertó la copa de hopman por segunda vez al vencer a argentina 3-0 en sábado final en perth']
1767,sport,elena dementieva swept aside defending champion venus williams 6-3 6-2 to win hong kong champions challenge event,['elena dementieva barrió a un lado el campeón defensor venus williams 6-3 6-2 para ganar el evento de desafío de campeones hong kong']
1768,sport,mark philippoussis withdrew from the sydney international tennis tournament as expected on sunday after suffering a groin injury during the hopman cup,['Mark philippoussis se retiró del torneo internacional de tenis de Sydney como se esperaba el domingo después de sufrir una lesión inguinal durante la copa de hopman']
1769,sport,lleyton hewitt suffered a shock defeat to taylor dent in the quarter-finals of the australian hardcourt championships in adelaide on friday,['Ileyton Hewitt sufrió una derrota de choque ante Taylor en los cuartos de final de los campeonatos australianos de hardcourt en adelaida el viernes']
1770,sport,roger federer reached the last four of the qatar open with an easy 6-1 6-2 win over seventh seed feliciano lopez,['Roger Federer alcanzó los últimos cuatro de la apertura de qatar con una fácil victoria de 6-1 6-2 sobre la séptima semilla Feliciano Lopez']
1771,sport,lindsay davenport has put any talk of retirement on hold after having a largely injury-free 2004 campaign,['lindsay davenport ha puesto cualquier hablar de jubilación en espera después de tener una campaña 2004 en gran parte sin lesiones']
1772,sport,greg rusedski has criticised the governing body of men tennis for not releasing contamination-free supplements in time for the new season,['Greg Rusedski ha criticado al cuerpo de gobierno de los hombres de tenis por no liberar suplementos libres de contaminación a tiempo para la nueva temporada']
1773,sport,martina navratilova has defended her decision to prolong her tennis career at the age of 48,['martina navratilova ha defendido su decisión de prolongar su carrera de tenis a la edad de 48 años']
1774,sport,french prodigy gael monfils underlined his huge promise by beating french open champion gaston gaudio 6-4 7-6 in the first round of the qatar open,['francés prodigio gael monfils subrayó su gran promesa al vencer al campeón francés abierto Gaston Gaudio 6-4 7-6 en la primera ronda del qatar abierto']
1775,sport,former world number one jimmy connors is planning a long-term relationship with the lawn tennis association to help unearth the next tim henman,['ex mundial número uno jimmy connors está planeando una relación a largo plazo con la asociación de tenis de césped para ayudar a desenterrar el próximo Tim Henman']
1776,sport,justine henin-hardenne lost to elena dementieva in a comeback exhibition match in belgium on sunday for her second defeat in two days,['Justine Henin-hardenne perdió ante Elena Dementieva en un partido de exhibición en Belgium el domingo por su segunda derrota en dos días']
1777,sport,spain won the davis cup for the second time in their history when carlos moya beat the usa andy roddick in the fourth rubber in seville,['España ganó la copa de Davis por segunda vez en su historia cuando Carlos Moya venció al andino estadounidense en el cuarto de goma en Sevilla']
1778,sport,jennifer capriati has become the third leading lady to withdraw from the australian open because of injury,['Jennifer capriati se ha convertido en la tercera dama líder en retirarse de la australia abierta debido a las lesiones']
1779,sport,tim henman opened his 2005 campaign with a 6-1 7-5 victory over argentine david nalbandian at the kooyong classic exhibition tournament on wednesday,['Tim Henman abrió su campaña de 2005 con una victoria de 6-1 7-5 sobre el argentino David nalbandian en el torneo de exposición clásico kooyong el miércoles']
1780,sport,carlos moya described spain davis cup victory as the highlight of his career after he beat andy roddick to end the usa challenge in seville,['Carlos Moya describió la victoria de la Copa de España Davis como el punto culminante de su carrera después de vencer a Andy Roddick para terminar el desafío de EE.UU. en Sevilla']
1781,sport,carlos moya described spain davis cup victory as the highlight of his career after he beat andy roddick to end the usa challenge in seville,['Carlos Moya describió la victoria de la Copa de España Davis como el punto culminante de su carrera después de vencer a Andy Roddick para terminar el desafío de EE.UU. en Sevilla']
1782,sport,jennifer capriati has become the third leading lady to withdraw from the australian open because of injury,['Jennifer capriati se ha convertido en la tercera dama líder en retirarse de la australia abierta debido a las lesiones']
1783,sport,"the united states kept the davis cup final alive with victory in saturday doubles rubber, leaving spain 2-1 ahead going into the final day","['los estados unidos mantuvieron viva la final de la copa de Davis con victoria en saturday duplica el caucho, dejando a España 2-1 adelante en el día final']"
1784,sport,"roger federer - nice bloke, fantastic tennis player - the ultimate sportsman","['Roger Federaler - buen tipo, tenista fantástico - el deportista final']"
1785,sport,amelie mauresmo and maria sharapova won their opening matches at the tour championships in los angeles,['amelie mauresmo y maria sharapova ganaron sus partidos inaugurales en los campeonatos de gira en Los Ángeles']
1786,sport,andre agassi involvement in the australian open was put in doubt after he pulled out of the kooyong classic with a hip injury,['Andre agassi implicación en el australian abierto fue puesto en duda después de que se retiró del kooyong clásico con una lesión de cadera']
1787,sport,british number one tim henman will face france cyril saulnier in the first round of next week australian open,['británico número uno Tim Henman se enfrentará a Francia Cyril Saulnier en la primera ronda de la próxima semana australian abierto']
1788,sport,fifth seed carlos moya was the first big name to fall at the australian open as he went down to fellow spaniard guillermo garcia-lopez on monday,['quinta semilla carlos moya fue el primer gran nombre en caer en el australian abierto mientras bajaba a compañero guillermo guillermo garcia-lopez el lunes']
1789,sport,kim clijsters has denied reports that she has pulled out of january australian open because of her persistent wrist injury,['Kim Clijsters ha negado los informes de que se ha retirado de Australian January abierto debido a su persistente lesión en la muñeca']
1790,sport,kim clijsters has denied reports that she has pulled out of january australian open because of her persistent wrist injury,['Kim Clijsters ha negado los informes de que se ha retirado de Australian January abierto debido a su persistente lesión en la muñeca']
1791,sport,andre agassi put in an erratic display before edging into the fourth round of the australian open with victory over taylor dent,['andre agassi puso en una exhibición errática antes de bordear en la cuarta ronda de la apertura australiana con la victoria sobre la abolladura de Taylor']
1792,sport,andy roddick has ended an 18-month association with coach brad gilbert which yielded the us open title and saw the american become world number one,['Andy Roddick ha terminado una asociación de 18 meses con el entrenador Brad Gilbert que nos dio el título abierto y vio el americano convertirse en el mundo número uno']
1793,sport,andy roddick is reportedly close to confirming us davis cup assistant dean goldfine as his new coach,['Andy Roddick está al parecer cerca de confirmar que Davis Copa asistente Dean Goldfine como su nuevo entrenador']
1794,sport,home favourite lleyton hewitt came through a dramatic five-set battle with argentine david nalbandian to reach the australian open semi-finals,['Ileyton Hewitt llegó a través de una dramática batalla de cinco sets con nalbandiano argentino David para llegar a las semifinales abiertas australianas']
1795,sport,olympic champion justine henin-hardenne will return to action in january sydney international tournament,['El campeón olímpico Justine Henin-hardenne volverá a la acción en el torneo internacional January Sydney']
1796,sport,stefan koubek says he has been banned for three months by the international tennis federation after testing positive for a banned substance,['stefan koubek dice que ha sido prohibido durante tres meses por la federación internacional de tenis después de probar positivo para una sustancia prohibida']
1797,sport,lleyton hewitt kept his dream of an australian open title alive with a four-set win over andy roddick in friday second semi-final,['Ileyton Hewitt mantuvo vivo su sueño de un título australiano con una victoria de cuatro sets sobre Andy Roddick en la segunda semifinal del viernes']
1798,sport,australian tennis' top official has defended the australian open courts at melbourne park after criticism of the playing surface by lleyton hewitt,['El mejor oficial de tenis australiano ha defendido las canchas abiertas australianas en el parque Melbourne después de las críticas a la superficie de juego por Ileyton Hewitt']
1799,sport,serena williams staged a remarkable recovery to beat lindsay davenport and win her second australian open title,['Serena Williams organizó una notable recuperación para vencer a Lindsay Davenport y ganar su segundo título australiano abierto']
1800,sport,newly-crowned australian open champion marat safin has ruled out any chance of winning wimbledon in the future,['recientemente coronado australiano campeón abierto marat safin ha descartado cualquier posibilidad de ganar wimbledon en el futuro']
1801,sport,newly-crowned australian open champion marat safin has ruled out any chance of winning wimbledon in the future,['recientemente coronado australiano campeón abierto marat safin ha descartado cualquier posibilidad de ganar wimbledon en el futuro']
1802,sport,result: nadal 6-7 6-2 7-6 6-2 roddick,['resultado: nadal 6-7 6-2 7-6 6-2 roddick']
1803,sport,tim henman was named player of the year for 2004 by the lawn tennis association at wimbledon on monday,['Tim Henman fue nombrado jugador del año para 2004 por la asociación de tenis de césped en Wimbledon el lunes']
1804,sport,do you have it in your heart? how much guts do you have? how much do you hate to lose?,['¿Lo tienes en tu corazón? ¿Cuántas agallas tienes? ¿Cuánto odias perder?']
